Sharpe,CAGR,K
0.6300653818411733,0.12812609082698034,19
0.5066477564114997,0.09348062057308915,19
0.4703907937874845,0.09002600641906189,19
0.5373958013477961,0.1059231943826704,19
0.6136580801957519,0.13202801472532544,19
0.6768759531970444,0.13736903735759887,19
0.5012134193427373,0.09743738929046653,19
0.5616829206130354,0.11458026345968997,19
0.5966210851861133,0.1252882611917263,19
0.4788311054821633,0.09156280442694809,19
0.7611137286250307,0.17967240868669587,19
0.5412949044449089,0.10608083589601502,19
0.6641130207738992,0.13313384274557438,19
0.46613310524561313,0.09487638849736424,19
0.6633930342822597,0.1490131643718282,19
0.5209526740544915,0.0968303018770329,19
0.6582913537826047,0.13133403069817362,19
0.6190066575980523,0.12681576563503616,19
0.688229490345744,0.12852219700879908,19
0.7043460025991937,0.14590572369891186,19
0.7186371206959336,0.1550366919345374,19
0.6596295855577536,0.12446995984650178,19
0.6185602482483762,0.09892656379513776,19
0.6145894180594998,0.12131376925042092,19
0.6520068671274718,0.13828635108061227,19
0.6328206064527385,0.12726177914103687,19
0.5673907381883809,0.12629082814832082,19
0.6438206729111549,0.11475459964478985,19
0.5732996529201763,0.09666374893868945,19
0.5490922229063315,0.10076426057110455,19
0.6893144834798113,0.143408583944846,19
0.6270406873980859,0.11316478964310583,19
0.7897286056289153,0.19275497930801477,19
0.5123653094660346,0.0983561665436612,19
0.47097606501035677,0.08814234453597503,19
0.673790051517543,0.14814974690404936,19
0.5183085906497055,0.1084393564001147,19
0.48870189223994387,0.0920077807399502,19
0.41117113837027974,0.08142183903254163,19
0.5452029323446441,0.1074125866320248,19
0.5553693337542306,0.09866364663808436,19
0.6516738955137531,0.12504090672422907,19
0.3403756255289579,0.06260412239431146,19
0.6304724302380226,0.11157938776383203,19
0.6071282864165449,0.13789956374092438,19
0.5575800807998632,0.10548849198745902,19
0.46826062479000863,0.08681910557385253,19
0.609561469027268,0.12679590538632035,19
0.6236417704576732,0.11853946507610758,19
0.7075128095936838,0.15903002562389412,19
0.47369643124645205,0.10250062453620346,19
0.541700426332607,0.11363868026722135,19
0.48138174187012583,0.08654579121785333,19
0.6084891871526661,0.12832645581512847,19
0.628300821244055,0.12102472187602009,19
0.7031959462507928,0.14391300686694164,19
0.7027136526366277,0.14521972169542607,19
0.8018930689827592,0.15905152793828226,19
0.6890505146132839,0.14283672808233172,19
0.6296969381249914,0.12572564419187038,19
0.38629343382508,0.07211791142469215,19
0.5740891450837133,0.11778406148246967,19
0.5691456578865566,0.11579491028770028,19
0.6758181311821148,0.1510900063591294,19
0.6432526943538256,0.12948283329297072,19
0.5603751201681245,0.10064450449917772,19
0.7158833309919599,0.1604426620663606,19
0.48484626987687374,0.09250065174907829,19
0.7067747622198365,0.1598280640346632,19
0.5507404902087684,0.10860893859639509,19
0.5156046057393372,0.11135235024330026,19
0.7010627421875569,0.15217439600347182,19
0.554775258483654,0.10726043605680124,19
0.5600472424504037,0.10838137390140856,19
0.751813052670142,0.1633856639573652,19
0.5351344455395612,0.10857665899219948,19
0.6656024973948308,0.11819935182936891,19
0.702963516734518,0.15111273960647953,19
0.5037723267861912,0.0880324238230521,19
0.665867174613811,0.12462127360449893,19
0.6387497496811096,0.12460115325326981,19
0.43221530956093795,0.07307840439911639,19
