Date,IWDA.L,VGK,EWJ,IUSN.DE,IEMA.L,MCHI,EWZ,INDA,EWT,EWY,XLY,XLC,XLF,KBE,XLE,XOP,XLI,IYT,XLB,ITB,XLV,XBI,XLP,XLU,XLK,SOXX,IGV,CIBR,BOTZ,VNQ,LIT,GLD,SLV,DBA,COPX,TLT,IEF,TIP,HYG,LQD,EMB,BITO,XEON.DE
2013-08-15,-11886.220873870221,-757.8672403897953,-13307.917647545031,0.0,-0.0,-0.0,-0.0,-0.0,-7275.377060258801,-0.0,-16569.272859859924,0.0,-7708.039918607743,-4367.783793853608,-0.0,-0.0,-4587.793693195614,-0.0,-0.0,4471.343084290415,-15898.693764104342,-0.0,-15183.038206110838,-0.0,-7783.216088622084,-10549.756324935379,-0.0,0.0,0.0,-17109.686289207977,-0.0,0.0,0.0,0.0,0.0,-2659.2828706462114,-1082.096538016943,-0.0,-999.0053291652395,-1383.2424247459446,-406.512293000661,0.0,0.004386430842642742
2013-08-16,-4962.837472265486,-622.1701579902118,-6397.530844643638,0.0,-0.0,-0.0,-0.0,-0.0,441.1397937152426,-0.0,-9627.722590842364,0.0,-4519.5173399872265,-1187.392470688246,-0.0,-0.0,-2202.137088838936,0.0,-0.0,-850.0564244841128,-10583.750025033196,-0.0,-11832.56694727953,-0.0,-3676.182472631534,-1487.6740709368564,-0.0,0.0,0.0,-28720.68532735221,-0.0,-0.0,0.0,-0.0,-0.0,-1991.5212765760657,-2094.94907337852,-0.0,-1993.8533022335737,-2299.9301812747613,-2130.6513393098157,0.0,0.004326491627681496
2013-08-19,-901.3437215490113,-1058.2231473099673,-735.8450579486976,0.0,-0.0,-0.0,-0.0,-0.0,-3861.686070316522,-0.0,-2258.341641665542,0.0,-5734.0224901461515,-4018.553299965455,-0.0,-0.0,-1410.2197570127435,-0.0,-0.0,-5696.908027180825,3413.009018241639,-0.0,-2415.5138333672694,-0.0,-609.0709631191306,-2418.396601969242,-0.0,0.0,0.0,-10162.952335206353,-0.0,-0.0,0.0,0.0,-0.0,-1328.3235084012547,-476.65540618018525,-0.0,-930.7997157512726,-701.9773875851772,-1156.5423510921325,0.0,-0.006408956383898885
2013-08-20,-3022.455287865069,402.32828414269335,-8677.742039259507,0.0,-0.0,-0.0,-0.0,0.0,-191.74205200551884,-0.0,9075.498304806733,0.0,4708.546932829921,5571.906056688207,0.0,0.0,577.2178009166945,0.0,0.0,5716.2620422941745,2287.5783015482457,0.0,-102.73137004478968,0.0,578.2680179485141,3035.911641252973,0.0,0.0,0.0,19724.016455939527,0.0,0.0,-0.0,-0.0,-0.0,1414.093562622975,987.8063159666902,0.0,1721.7557445210255,1117.6420022254474,-607.8466031596346,0.0,0.0
2013-08-21,-13344.78688158576,-2507.4636821489134,-19328.426013647673,0.0,-0.0,-0.0,-0.0,-0.0,-9497.746471827782,-0.0,-13971.21401771403,0.0,-6916.109140946426,-5726.7517398420205,-0.0,-0.0,-5411.712146233418,-0.0,-0.0,-1969.3437331546224,-11616.424301755495,0.0,-13096.719326892251,-0.0,-4134.493414445255,-6440.970857189102,-0.0,0.0,0.0,-7943.368456635064,-0.0,-0.0,-0.0,-0.0,-0.0,-3366.9704233848893,-2502.251777472301,-0.0,-1979.9961657651254,-2428.107984796521,-1610.1547850676602,0.0,-0.0021585783378345095
2013-08-22,10289.68044866465,2747.104917470972,11193.12903142709,0.0,0.0,0.0,0.0,0.0,7110.409523183585,0.0,14611.935946016927,0.0,8882.320481749237,8900.696546991503,0.0,0.0,7844.460597272157,0.0,0.0,4547.481474941927,11358.640729898978,0.0,9245.645438255335,0.0,4859.101728263672,7655.5167594746445,0.0,0.0,0.0,10666.767792281258,0.0,0.0,0.0,-0.0,0.0,3066.4737047811755,1056.5840361789942,0.0,2192.0095467735346,2016.3984038550266,1199.9099785267263,0.0,-0.0021640803677317063
2013-08-23,4494.428314143456,632.0437188548152,14975.642675537254,0.0,0.0,-0.0,0.0,0.0,6802.339059539004,0.0,-686.6543776922477,0.0,46.24879927289157,-2635.6229650940454,0.0,0.0,-279.26377827867395,-0.0,0.0,-5139.606992100672,1587.2833506810312,-0.0,4454.789857563063,0.0,3009.1055663849584,-416.47844533604916,0.0,0.0,0.0,8627.141584966688,-0.0,0.0,0.0,0.0,0.0,1923.8417752677165,918.8597038295583,0.0,641.1071046555135,1131.2794824186856,770.915337178164,0.0,0.0
2013-08-26,-2231.565528983726,-1094.4675129906632,-13011.502737577719,0.0,-0.0,-0.0,-0.0,-0.0,-3280.346052452484,0.0,-4095.4397448032905,0.0,-4545.714646753193,-4021.176900930429,-0.0,-0.0,-1856.653686844336,-0.0,-0.0,633.3013389364071,-882.3341975838589,0.0,-12958.732918814469,-0.0,-3367.402067429418,-1947.1200067230236,-0.0,0.0,0.0,-4785.34163017042,-0.0,0.0,0.0,0.0,-0.0,513.1350494157276,-70.2233974883151,0.0,-441.0464354304682,-59.735376741327435,-96.3287718780225,0.0,0.002133935142790005
2013-08-27,-9630.046685106829,-3129.195734654808,-9461.265349734485,0.0,-0.0,-0.0,-0.0,-0.0,-7785.049739627402,-0.0,-14587.841180628462,0.0,-12035.017339158781,-13559.466849504395,-0.0,-0.0,-7970.704506782975,-0.0,-0.0,-4668.569259803326,-14605.134094435063,-0.0,-4320.797805016789,0.0,-8103.451598511302,-10982.47076608992,-0.0,0.0,0.0,-3939.1042025451607,-0.0,0.0,0.0,-0.0,-0.0,2577.737725775377,1220.7775800275576,0.0,-1161.4764288572355,942.7611675946506,-594.4239425702783,0.0,0.0
2013-08-28,-6239.93751638078,-312.08874344114207,1604.2024771901677,0.0,0.0,-0.0,-0.0,-0.0,5142.403347896826,0.0,4042.220583579965,0.0,288.22018573069164,1736.4261683765228,0.0,0.0,-22.7697035638313,-0.0,-0.0,-1079.0365451075222,3033.465251984352,0.0,-7755.426802780498,0.0,-152.72115264259293,5362.8851550255395,0.0,0.0,0.0,-6416.259180584144,0.0,-0.0,-0.0,0.0,-0.0,-1799.050235143784,-989.7582142255279,-0.0,542.6156098199854,-154.5566623441912,-1188.4321095425194,0.0,0.0
2013-08-29,7742.78982134439,201.57446021958776,3115.079292617733,0.0,0.0,0.0,0.0,0.0,10785.619184560936,0.0,8393.943410128675,0.0,3426.919864354189,3569.8571894740794,-0.0,-0.0,2876.540798612459,0.0,0.0,4407.430191005062,6743.767675876846,0.0,7541.834351355721,-0.0,4554.512366853195,6659.344514374871,0.0,0.0,0.0,5248.73080959287,0.0,-0.0,-0.0,-0.0,-0.0,2420.3925599353565,1036.2309319969174,0.0,1637.4311632789752,1033.5326594429114,832.5986458457382,0.0,0.00435529941565439
2013-08-30,-2449.837619304056,-426.4404044822719,-11586.04923834236,0.0,0.0,0.0,0.0,0.0,8529.380831823068,0.0,1115.4868384150077,0.0,1413.6000358353779,-1691.4528572803633,0.0,0.0,707.1837189706321,-0.0,0.0,-2229.6656653971145,3311.9302192521927,-0.0,9548.32799413251,0.0,1259.9064506012423,-543.8400779041443,0.0,0.0,0.0,-962.975162447296,-0.0,-0.0,-0.0,0.0,-0.0,1258.178272560348,1094.384772487101,0.0,1297.2512256741798,1471.5380797937146,1441.4172001209256,0.0,-0.0021796693535130938
2013-09-02,15682.557553881263,530.2953244201982,949.3832832242651,0.0,0.0,0.0,0.0,0.0,467.88489617780573,597.2232339373905,2155.774622758315,0.0,1077.8873113790446,1077.8669623642932,0.0,2155.591481625327,2155.7542737433378,0.0,0.0,0.0,1077.846613349542,1077.8669623642932,2071.9977290267784,641.5637370805837,0.0,2155.774622758089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00193871583921048
